"","","","","","","","","","","",""," YYYY-MM-DD "," YYYY-MM-DD "," YYYY-MM-DD ","","","","3 digits and a tenth","SG=(air)/(air-water)","","","","","","","","US#1","","","1 7/8"" - 3.25""","> 3.25""","Pickouts / Culls","","","< 1 7/8""","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9202-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.2","1.061","2","1","2","5","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9252-7","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.5","1.06","3","1","3","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W8822-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","10.7","1.065","2","2","3","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9252-7","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.7","1.065","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9285-3Y","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","7.8","1.056","1","2","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9306-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.8","1.057","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9306-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","6","1.056","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9313-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","6.1","1.056","1","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9313-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","9.4","1.065","1","1","2","6","CRS","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9322-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","0","","","4.6","","2","","","","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9322-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.4","1.053","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9570-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.4","1.06","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W9577-6Y","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","9.6","1.054","3","3","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR127-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","6.3","1.061","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W8822-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.1","1.061","2","2","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W8822-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","7.9","1.061","1","2","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NDTX081648CB-1W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","9.8","1.057","1","1","3","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ107-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.7","1.054","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NDTX081648CB-2W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","10.1","1.052","2","1","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NDTX081648CB-4W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.5","1.053","1","1","1","4","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NDTX091908AB-2W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.3","1.059","3","1","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Lady Liberty","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.7","1.052","2","1","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Lady Liberty","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","10.1","1.06","2","1","3","5","CRS, IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NY153","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.8","1.058","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NY153","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.4","1.06","2","1","3","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ104-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","1","","","9.2","1.052","2","1","2","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ104-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","9.5","1.058","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ105-10","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6","1.051","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ105-10","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.5","1.06","2","1","3","5","CRS, IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ107-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.3","1.062","2","1","2","4","CRS","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Hodag","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","9","1.057","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ112-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.4","1.06","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ112-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.8","1.065","1","1","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ2-29","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.8","1.057","2","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYJ2-29","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.2","1.063","2","1","1","3","CRS","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYWJ11-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","1","","","9.7","1.07","3","2","2","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","NYWJ2-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.4","1.057","3","1","1","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Snowden","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.4","1.057","5","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Snowden","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.2","1.06","2","1","2","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Snowden","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","10.7","1.061","2","2","3","6","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","TX09396-1W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.6","1.066","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W10670-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.9","1.064","1","1","2","6","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","W10670-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.2","1.063","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR128-4Y","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","4","","","4.7","","2","2","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2895-8","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.7","1.06","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR127-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.7","1.059","2","1","3","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Atlantic","","","","1","1","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.1","1.058","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5038-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.6","1.057","3","1","3","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5038-6","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","10","1.056","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5040-8","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.6","1.064","1","2","2","5","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5081-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.1","1.064","2","2","2","3","HH","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5138-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.6","1.063","3","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5142-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.7","1.055","1","1","3","6","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5152-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.4","1.059","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5152-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","7","1.057","1","1","3","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5286-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.3","1.062","1","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF5320-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8","1.06","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Atlantic","","","","1","1","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.4","1.056","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Atlantic","","","","1","1","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.4","1.061","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4971-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.5","1.058","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","ATTX07042-3W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","7.6","1.058","1","2","2","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2842-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.6","1.058","2","2","1","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2869-15","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.2","1.058","3","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2869-20","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.9","1.062","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2869-25","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","3.9","1.062","1","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2869-29","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.9","1.059","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2883-11","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.3","1.06","2","1","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2904-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.9","1.056","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2936-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.9","1.062","2","2","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2947-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.5","1.06","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2947-8","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.8","1.054","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4975-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7","1.06","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4747-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.6","1.059","2","2","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2950-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.5","1.055","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC05153-1W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.2","1.058","1","1","2","5","CRS, IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","A-32","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5","1.065","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","A-32","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","1","","","8.1","1.069","5","1","3","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","A00206-1C","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7","1.053","2","1","2","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Saginaw Chipper","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","5.7","1.069","3","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC00206-2W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.3","1.06","3","1","1","7","HH, IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC00206-2W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","1","","","10.1","1.06","3","1","2","7","HH","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC03433-1W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.4","1.063","3","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC03433-1W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.8","1.059","3","1","2","4","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC03452-2W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8","1.044","2","1","2","4","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC03452-2W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","10.5","1.048","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AC05153-1W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.1","1.057","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Accumulator","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","9","1.054","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4740-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.2","1.063","2","1","3","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Accumulator","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","10.9","1.057","2","1","2","6","CRS","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4157-6","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","4","","","5.6","1.06","1","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4157-6","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.5","1.058","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4386-16","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","4","","","7","1.06","3","1","3","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4386-16","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.8","1.06","1","1","1","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4552-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","4","","","7.1","1.055","1","1","1","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4552-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.6","1.058","1","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4573-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","4","","","8.4","1.058","2","1","3","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4573-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.3","1.052","2","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4648-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.3","1.056","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4648-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.8","1.047","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","AF4736-10","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.7","1.057","2","1","2","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2950-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.5","","1","1","3","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","A01143-3C","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.4","1.057","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2951-5","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8","1.069","1","1","2","7","CRS, IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSL007-B","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.6","1.056","1","2","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN08025BW-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.5","1.056","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN08101BW-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","3.6","1.049","2","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN08102BW-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","2.2","","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN08102BW-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","3.8","1.049","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN09029BW-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.3","1.053","2","1","2","4","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN09029BW-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.4","1.056","2","1","1","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN09041BB-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","7.1","1.064","4","1","2","7","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN09059BB-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","3.5","1.058","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSK061-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.5","1.054","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSK061-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.4","1.052","2","1","2","4","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSL007-B","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.6","1.053","2","2","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSM246-B","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.3","1.06","2","1","1","3","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN07160WB-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","5.9","1.051","2","2","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSM246-B","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.2","1.064","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSN190-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","6.4","1.066","1","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSN190-2","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.8","1.071","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSQ086-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.1","1.055","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSQ086-3","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.2","1.061","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSQ089-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.5","1.056","1","1","1","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSQ089-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","3.7","","5","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR057-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","7.5","1.052","1","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR057-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","5.3","1.057","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR058-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","4.5","1.059","3","1","3","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","Saginaw Chipper","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","9.6","1.064","2","4","1","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","B2960-4","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","8.5","1.055","2","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN07161WB-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","4","","","2.9","","1","1","2","3","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MSR058-1","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","8.5","1.058","3","1","2","5","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN07159WB-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","3.2","","2","1","2","5","IHN","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","CO05061-6W","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","2","","","6.8","1.056","1","1","2","6","","","","","","","","","","","","","","","","","",""
"2013","NCPT","FL","2013 NCPT FL","MN07159WB-01","","","","1","","","","2013-02-01 00:00:00","2013-05-20 00:00:00","","3","","","2.2","","1","1","1","6","","","","","","","","","","","","","","","","","",""
