variety,yield_total,trial,sel.site
NYN6.2,28.3,2017_OR,NewYork
AF5429.3,27.9,2017_OR,Maine
NYN25.1,27.5,2017_OR,NewYork
AORTX10247.1W/Y,12.8,2017_OR,Texas
NYM15.3,24.7,2017_OR,NewYork
NYM18.2,33,2017_OR,NewYork
NYN11.4,18.9,2017_OR,NewYork
NYN24.2,25.8,2017_OR,NewYork
WAF13076.2,28.3,2017_OR,Maine
NYN44.7,22.9,2017_OR,NewYork
W12078.76,22.4,2017_OR,Wisconsin
W12078.77,18.7,2017_OR,Wisconsin
W12082.5,11.9,2017_OR,Wisconsin
WAF13066.2,15.4,2017_OR,Maine
AORTX10247.1W/Y,10.4,2017_OR,Texas
NC473.2,22.8,2017_OR,NorthCarolina
B2869.29,14.3,2017_OR,Wisconsin
NY163,21.9,2017_OR,NewYork
NCB3171.7,27.7,2017_OR,Wisconsin
ND113278.3,12,2017_OR,NorthDakota
ND113278.3,13.5,2017_OR,NorthDakota
NDAF113470C.3,22.4,2017_OR,Maine
NDAF113470C.3,23.5,2017_OR,Maine
NY163,24.4,2017_OR,NewYork
NC473.2,30.3,2017_OR,NorthCarolina
NYL8.12,15,2017_OR,NewYork
NYL8.12,22.2,2017_OR,NewYork
NYM7.4,15.9,2017_OR,NewYork
NYM7.4,18.8,2017_OR,NewYork
NY165,25.4,2017_OR,NewYork
NY165,24.1,2017_OR,NewYork
W10659.16,15.6,2017_OR,Wisconsin
W10659.16,11.6,2017_OR,Wisconsin
NCB3171.7,21.2,2017_OR,Wisconsin
NC472.1,37.4,2017_OR,NorthCarolina
B2869.29,15.1,2017_OR,Wisconsin
B2904.2,22.7,2017_OR,Wisconsin
B2904.2,25.2,2017_OR,Wisconsin
BNC311.4,19.9,2017_OR,NorthCarolina
BNC311.4,23.6,2017_OR,NorthCarolina
CO10073.7W,22,2017_OR,Colorado
CO10073.7W,15.1,2017_OR,Colorado
CO10076.4W,20.3,2017_OR,Colorado
CO10076.4W,19.2,2017_OR,Colorado
MSZ052.11,25.6,2017_OR,Michigan
NC472.1,26.3,2017_OR,NorthCarolina
MSZ052.11,21.1,2017_OR,Michigan
MSZ251.1,16.6,2017_OR,Michigan
MSZ251.1,17.2,2017_OR,Michigan
NC470.3,25.2,2017_OR,NorthCarolina
NC470.3,23.3,2017_OR,NorthCarolina
BNC549.1,19.6,2017_OR,NorthCarolina
B3181.7,19.6,2017_OR,Wisconsin
B3182.1,18,2017_OR,Wisconsin
B3183.6,20.9,2017_OR,Wisconsin
B3194.1,20.2,2017_OR,Wisconsin
BNC537.5,26.4,2017_OR,NorthCarolina
BNC541.5,14.7,2017_OR,NorthCarolina
BNC544.2,22.6,2017_OR,NorthCarolina
CO11023.2W,23.3,2017_OR,Colorado
CO11023.9W,22.6,2017_OR,Colorado
CO11037.5W,20,2017_OR,Colorado
CO11048.8W,23.6,2017_OR,Colorado
CO11074.1W,17,2017_OR,Colorado
CO11087.1W,19.2,2017_OR,Colorado
MSAFB610.4,28.2,2017_OR,Michigan
MSAFB610.4,28.2,2017_OR,Wisconsin
MSAFB611.5,15.8,2017_OR,Michigan
MSAFB611.5,15.8,2017_OR,Wisconsin
MSAFB614.4,28,2017_OR,Michigan
MSAFB614.4,28,2017_OR,Wisconsin
B3174.4,23.6,2017_OR,Wisconsin
MSAFB618.2,20.5,2017_OR,Michigan
MSAFB618.2,20.5,2017_OR,Wisconsin
ND124C.1,15.2,2017_OR,NorthDakota
AF5563.5,21.2,2017_OR,Maine
AF5801.1,27.4,2017_OR,Maine
AF5825.3,24.1,2017_OR,Maine
AF5846.3,30,2017_OR,Maine
AF5846.4,21.7,2017_OR,Maine
AFC5687.2W,22.3,2017_OR,Colorado
MSAFB614.6,16.8,2017_OR,Michigan
MSAFB614.6,16.8,2017_OR,Wisconsin
MSAFB618.3,20.9,2017_OR,Michigan
MSAFB618.3,20.9,2017_OR,Wisconsin
MSZ157.3,19.7,2017_OR,Michigan
MSY041.1,21.1,2017_OR,Michigan
MSY156.2,23.3,2017_OR,Michigan
MSZ013.3,16.1,2017_OR,Michigan
MSZ022.16,16.4,2017_OR,Michigan
MSZ063.2,20.2,2017_OR,Michigan
MSZ154.1,29.8,2017_OR,Michigan
MSX526.1,26.3,2017_OR,Michigan
MSZ242.09,21.6,2017_OR,Michigan
MSZ246.1,18.6,2017_OR,Michigan
MSZ269.18,20.2,2017_OR,Michigan
MSAFB626.2,20.6,2017_OR,Michigan
MSAFB626.2,20.6,2017_OR,Wisconsin
MSX542.2,28.6,2017_OR,Michigan
MSX345.6Y,25.3,2017_OR,Michigan
MSV507.003,11.7,2017_OR,Michigan
MSX277.1,17.3,2017_OR,Michigan
MSAFB635.3,25.2,2017_OR,Michigan
MSAFB635.3,25.2,2017_OR,Wisconsin
MSAFB626.8,17.3,2017_OR,Michigan
MSAFB626.8,17.3,2017_OR,Wisconsin
MSV380.1,16.9,2017_OR,Michigan
MSV505.2,12.9,2017_OR,Michigan
MSV507.001,16.5,2017_OR,Michigan
MSAFB626.5,27.9,2017_OR,Michigan
MSAFB626.5,27.9,2017_OR,Wisconsin
MSV507.012,18.9,2017_OR,Michigan
MSW474.1,26.9,2017_OR,Michigan
MSV507.073,21.1,2017_OR,Michigan
MSX111.3,25.2,2017_OR,Michigan
MSW501.2,17.3,2017_OR,Michigan
MSX042.3,14.7,2017_OR,Michigan
MSW324.1,17.7,2017_OR,Michigan
MSV507.128,21.7,2017_OR,Michigan
MSX225.2,17.7,2017_OR,Michigan
AF5583.3,12.4,2017_TX,Maine
AF5583.3,6.2,2017_TX,Maine
AF5563.2,16.5,2017_TX,Maine
AF5563.2,14.6,2017_TX,Maine
AF5429.3,19.4,2017_TX,Maine
AF5429.3,18.2,2017_TX,Maine
WAF13076.2,13.1,2017_TX,Maine
WAF13066.2,15.7,2017_TX,Maine
MSAFB626.2,17,2017_TX,Michigan
MSAFB626.2,17,2017_TX,Wisconsin
MSAFB635.3,12.6,2017_TX,Michigan
MSAFB635.3,12.6,2017_TX,Wisconsin
MSAFB626.8,19,2017_TX,Michigan
MSAFB626.8,19,2017_TX,Wisconsin
MSAFB626.5,0.3,2017_TX,Michigan
MSAFB626.5,0.3,2017_TX,Wisconsin
MSAFB618.3,9.4,2017_TX,Michigan
MSAFB618.3,9.4,2017_TX,Wisconsin
MSAFB618.2,14.2,2017_TX,Michigan
MSAFB618.2,14.2,2017_TX,Wisconsin
MSAFB614.6,20.7,2017_TX,Michigan
MSAFB614.6,20.7,2017_TX,Wisconsin
MSAFB614.4,10.8,2017_TX,Michigan
MSAFB614.4,10.8,2017_TX,Wisconsin
MSAFB610.4,1.6,2017_TX,Michigan
MSAFB610.4,1.6,2017_TX,Wisconsin
AF5846.4,14.3,2017_TX,Maine
NDAF113470C.3,27.3,2017_TX,Maine
MSV507.001,16.9,2017_TX,Michigan
NDAF113470C.3,10.9,2017_TX,Maine
MSW324.1,17.2,2017_TX,Michigan
MSX345.6Y,7.3,2017_TX,Michigan
MSX526.1,11.8,2017_TX,Michigan
AF5825.3,17,2017_TX,Maine
MSX277.1,1.7,2017_TX,Michigan
MSX225.2,9.2,2017_TX,Michigan
MSX111.3,0.9,2017_TX,Michigan
MSX042.3,10.5,2017_TX,Michigan
MSW501.2,8.6,2017_TX,Michigan
MSW474.1,6.8,2017_TX,Michigan
MSV507.128,5.5,2017_TX,Michigan
MSV507.073,17.5,2017_TX,Michigan
MSV507.012,12.1,2017_TX,Michigan
MSV507.003,2.1,2017_TX,Michigan
MSV505.2,6.8,2017_TX,Michigan
MSV380.1,11.1,2017_TX,Michigan
AF5846.3,19.7,2017_TX,Maine
B2904.2,16.7,2017_TX,Wisconsin
AF5819.6,10,2017_TX,Maine
AFC5687.2W,5.4,2017_TX,Colorado
CO10076.4W,22.7,2017_TX,Colorado
CO10073.7W,18.3,2017_TX,Colorado
CO10073.7W,17.6,2017_TX,Colorado
CO11087.1W,18,2017_TX,Colorado
CO11074.1W,7.3,2017_TX,Colorado
CO11048.8W,11.5,2017_TX,Colorado
CO11037.5W,13.4,2017_TX,Colorado
CO11023.9W,6.7,2017_TX,Colorado
CO11023.2W,20,2017_TX,Colorado
B2869.29,21.5,2017_TX,Wisconsin
CO10076.4W,15,2017_TX,Colorado
B2869.29,21.6,2017_TX,Wisconsin
AF5801.1,6.1,2017_TX,Maine
B3181.7,15.9,2017_TX,Wisconsin
AF5563.5,24.4,2017_TX,Maine
BNC549.1,17.4,2017_TX,NorthCarolina
BNC544.2,15.3,2017_TX,NorthCarolina
BNC541.5,12.1,2017_TX,NorthCarolina
BNC537.5,1.1,2017_TX,NorthCarolina
B3194.1,0.9,2017_TX,Wisconsin
B3183.6,10.4,2017_TX,Wisconsin
B3182.1,6.9,2017_TX,Wisconsin
